newsDatetime,important,liked,disliked,positive,negative,code,net_sentiment,net_engagement,year,month,quarter
2021-09-23 23:45:04,4,3,0,3,1,BTC,2,3,2021,9,3
2021-09-24 09:22:14,48,18,43,34,68,BTC,-34,-25,2021,9,3
2021-09-24 09:46:00,11,6,17,17,28,BTC,-11,-11,2021,9,3
2021-09-24 11:01:56,6,5,4,6,8,BTC,-2,1,2021,9,3
2021-09-24 12:04:55,3,1,5,5,6,BTC,-1,-4,2021,9,3
2021-09-24 12:15:25,3,5,8,8,15,BTC,-7,-3,2021,9,3
2021-09-24 12:31:00,3,3,13,5,9,BTC,-4,-10,2021,9,3
2021-09-24 14:27:32,3,1,4,0,7,BTC,-7,-3,2021,9,3
2021-09-24 17:00:07,12,20,1,30,2,BTC,28,19,2021,9,3
2021-09-25 10:17:36,4,5,4,5,10,BTC,-5,1,2021,9,3
2021-09-25 11:23:48,10,3,7,6,12,BTC,-6,-4,2021,9,3
2021-09-26 12:30:57,3,4,1,9,0,BTC,9,3,2021,9,3
2021-09-26 13:36:50,28,40,1,50,1,BTC,49,39,2021,9,3
2021-09-26 17:00:53,7,3,3,2,3,BTC,-1,0,2021,9,3
2021-09-26 18:45:13,5,7,5,5,5,BTC,0,2,2021,9,3
2021-09-27 03:08:21,10,24,2,27,3,BTC,24,22,2021,9,3
2021-09-27 12:28:30,4,3,1,6,0,BTC,6,2,2021,9,3
2021-09-27 18:50:18,11,13,19,19,28,BTC,-9,-6,2021,9,3
2021-09-28 07:33:12,6,5,1,4,9,BTC,-5,4,2021,9,3
2021-09-28 07:54:23,3,0,1,0,3,BTC,-3,-1,2021,9,3
2021-09-28 08:49:18,6,3,7,2,14,BTC,-12,-4,2021,9,3
2021-09-28 13:25:00,3,4,2,4,5,BTC,-1,2,2021,9,3
2021-09-28 18:25:14,11,7,5,7,10,BTC,-3,2,2021,9,3
2021-09-28 19:00:58,24,18,16,24,27,BTC,-3,2,2021,9,3
2021-09-29 15:20:44,3,5,15,8,8,BTC,0,-10,2021,9,3
2021-09-29 17:01:00,8,17,3,20,3,BTC,17,14,2021,9,3
2021-09-29 19:14:02,12,3,29,5,21,BTC,-16,-26,2021,9,3
2021-09-30 13:26:52,4,5,1,6,1,BTC,5,4,2021,9,3
2021-10-01 06:20:00,9,20,1,30,3,BTC,27,19,2021,10,4
2021-10-01 11:30:02,13,24,1,27,1,BTC,26,23,2021,10,4
2021-10-01 11:48:00,4,8,1,6,1,BTC,5,7,2021,10,4
2021-10-01 13:30:18,9,14,2,17,2,BTC,15,12,2021,10,4
2021-10-01 15:42:50,25,6,21,7,43,BTC,-36,-15,2021,10,4
2021-10-01 23:00:20,8,15,6,11,4,BTC,7,9,2021,10,4
2021-10-03 01:30:11,4,4,6,3,9,BTC,-6,-2,2021,10,4
2021-10-03 10:11:17,3,5,0,6,0,BTC,6,5,2021,10,4
2021-10-03 14:45:50,6,4,4,7,9,BTC,-2,0,2021,10,4
2021-10-03 20:00:57,4,7,3,4,7,BTC,-3,4,2021,10,4
2021-10-03 21:01:24,5,5,16,11,16,BTC,-5,-11,2021,10,4
2021-10-04 18:00:00,20,42,1,57,0,BTC,57,41,2021,10,4
2021-10-05 08:21:00,3,5,3,5,4,BTC,1,2,2021,10,4
2021-10-05 14:19:38,14,16,0,22,1,BTC,21,16,2021,10,4
2021-10-06 08:06:00,12,4,21,12,35,BTC,-23,-17,2021,10,4
2021-10-06 20:39:39,8,5,21,15,19,BTC,-4,-16,2021,10,4
2021-10-07 00:47:01,3,5,0,7,0,BTC,7,5,2021,10,4
2021-10-07 09:09:50,15,12,17,13,29,BTC,-16,-5,2021,10,4
2021-10-07 12:38:49,8,8,12,10,20,BTC,-10,-4,2021,10,4
2021-10-07 19:19:55,10,14,1,23,1,BTC,22,13,2021,10,4
2021-10-07 23:00:32,15,34,3,29,3,BTC,26,31,2021,10,4
2021-10-08 18:22:08,4,3,7,3,3,BTC,0,-4,2021,10,4
2021-10-08 21:35:00,3,3,0,3,0,BTC,3,3,2021,10,4
2021-10-08 23:11:28,3,1,4,0,3,BTC,-3,-3,2021,10,4
2021-10-09 08:20:13,6,7,7,8,7,BTC,1,0,2021,10,4
2021-10-10 10:15:59,19,31,7,44,7,BTC,37,24,2021,10,4
2021-10-10 11:00:38,19,27,0,43,1,BTC,42,27,2021,10,4
2021-10-11 18:00:49,21,47,1,63,1,BTC,62,46,2021,10,4
2021-10-12 04:20:30,5,4,0,5,0,BTC,5,4,2021,10,4
2021-10-12 08:58:03,24,33,0,38,0,BTC,38,33,2021,10,4
2021-10-12 09:42:37,3,4,2,6,2,BTC,4,2,2021,10,4
2021-10-12 12:31:00,6,18,6,29,8,BTC,21,12,2021,10,4
2021-10-12 16:00:15,3,6,0,10,0,BTC,10,6,2021,10,4
2021-10-12 18:59:40,3,3,0,5,0,BTC,5,3,2021,10,4
2021-10-12 20:00:21,8,9,0,13,0,BTC,13,9,2021,10,4
2021-10-13 02:33:28,7,6,2,11,19,BTC,-8,4,2021,10,4
2021-10-13 12:00:00,4,5,7,6,13,BTC,-7,-2,2021,10,4
2021-10-13 17:30:00,6,7,1,8,1,BTC,7,6,2021,10,4
2021-10-13 18:41:20,6,9,0,12,0,BTC,12,9,2021,10,4
2021-10-14 06:15:12,9,21,7,32,6,BTC,26,14,2021,10,4
2021-10-14 09:31:55,4,4,4,2,16,BTC,-14,0,2021,10,4
2021-10-14 13:27:27,13,27,0,38,1,BTC,37,27,2021,10,4
2021-10-14 14:18:08,3,8,0,9,0,BTC,9,8,2021,10,4
2021-10-15 11:30:13,3,2,1,1,4,BTC,-3,1,2021,10,4
2021-10-16 22:31:51,4,3,1,4,3,BTC,1,2,2021,10,4
2021-10-17 09:46:07,6,16,20,27,16,BTC,11,-4,2021,10,4
2021-10-17 21:30:00,12,27,1,39,0,BTC,39,26,2021,10,4
2021-10-17 23:30:23,8,4,1,1,5,BTC,-4,3,2021,10,4
2021-10-18 03:08:40,8,17,0,22,1,BTC,21,17,2021,10,4
2021-10-18 07:15:43,3,4,10,5,8,BTC,-3,-6,2021,10,4
2021-10-18 22:05:52,3,2,0,2,0,BTC,2,2,2021,10,4
2021-10-18 22:11:21,4,6,0,9,0,BTC,9,6,2021,10,4
2021-10-19 10:56:01,4,5,7,6,4,BTC,2,-2,2021,10,4
2021-10-19 17:02:50,3,4,9,4,17,BTC,-13,-5,2021,10,4
2021-10-20 12:54:14,5,5,0,6,0,BTC,6,5,2021,10,4
2021-10-20 22:45:39,19,24,17,33,18,BTC,15,7,2021,10,4
2021-10-21 12:00:00,5,0,5,0,9,BTC,-9,-5,2021,10,4
2021-10-21 12:30:01,5,0,4,1,7,BTC,-6,-4,2021,10,4
2021-10-21 12:52:52,5,1,5,2,8,BTC,-6,-4,2021,10,4
2021-10-21 15:09:49,4,1,4,8,13,BTC,-5,-3,2021,10,4
2021-10-21 22:05:13,3,5,0,7,1,BTC,6,5,2021,10,4
2021-10-21 23:15:23,10,11,15,12,13,BTC,-1,-4,2021,10,4
2021-10-22 10:37:22,16,28,0,34,0,BTC,34,28,2021,10,4
2021-10-22 15:46:23,19,43,0,51,0,BTC,51,43,2021,10,4
2021-10-22 17:23:01,12,2,2,3,7,BTC,-4,0,2021,10,4
2021-10-23 17:00:46,3,7,0,9,0,BTC,9,7,2021,10,4
2021-10-23 23:00:23,20,35,4,37,9,BTC,28,31,2021,10,4
2021-10-25 09:44:00,6,3,0,6,1,BTC,5,3,2021,10,4
2021-10-26 00:54:41,8,20,6,27,3,BTC,24,14,2021,10,4
2021-10-26 17:52:42,3,6,0,8,0,BTC,8,6,2021,10,4
2021-10-27 08:05:46,11,22,8,13,23,BTC,-10,14,2021,10,4
2021-10-27 08:28:51,3,1,0,4,6,BTC,-2,1,2021,10,4
2021-10-27 09:09:39,5,1,3,0,6,BTC,-6,-2,2021,10,4
2021-10-27 12:26:00,16,32,6,37,6,BTC,31,26,2021,10,4
2021-10-27 13:04:38,12,16,7,19,5,BTC,14,9,2021,10,4
2021-10-27 16:08:56,7,19,4,22,7,BTC,15,15,2021,10,4
2021-10-27 21:36:26,3,5,0,6,0,BTC,6,5,2021,10,4
2021-10-27 22:38:43,6,13,3,12,2,BTC,10,10,2021,10,4
2021-10-28 02:20:00,8,18,2,21,2,BTC,19,16,2021,10,4
2021-10-28 05:24:43,4,2,4,1,6,BTC,-5,-2,2021,10,4
2021-10-28 09:26:26,8,24,22,27,20,BTC,7,2,2021,10,4
2021-10-28 09:48:06,13,20,0,28,0,BTC,28,20,2021,10,4
2021-10-28 10:55:58,5,11,6,12,4,BTC,8,5,2021,10,4
2021-10-28 11:45:06,10,15,0,17,0,BTC,17,15,2021,10,4
2021-10-28 12:24:46,13,23,7,31,27,BTC,4,16,2021,10,4
2021-10-28 18:47:15,5,5,1,2,6,BTC,-4,4,2021,10,4
2021-10-28 20:30:00,5,4,14,4,12,BTC,-8,-10,2021,10,4
2021-10-29 10:37:45,5,4,3,6,1,BTC,5,1,2021,10,4
2021-10-29 22:27:53,8,12,13,20,6,BTC,14,-1,2021,10,4
2021-10-30 14:40:46,4,22,9,24,13,BTC,11,13,2021,10,4
2021-10-31 14:34:51,4,1,0,3,5,BTC,-2,1,2021,10,4
2021-10-31 20:17:33,5,10,0,9,0,BTC,9,10,2021,10,4
2021-10-31 20:37:15,12,16,12,29,13,BTC,16,4,2021,10,4
2021-11-01 09:50:03,3,6,1,8,1,BTC,7,5,2021,11,4
2021-11-01 13:30:36,6,11,0,17,1,BTC,16,11,2021,11,4
2021-11-02 09:53:10,6,7,0,7,0,BTC,7,7,2021,11,4
2021-11-02 22:05:37,16,32,0,38,0,BTC,38,32,2021,11,4
2021-11-03 06:58:43,5,5,1,5,1,BTC,4,4,2021,11,4
2021-11-03 13:24:12,3,2,1,1,5,BTC,-4,1,2021,11,4
2021-11-04 09:15:38,15,28,1,43,4,BTC,39,27,2021,11,4
2021-11-04 17:10:07,15,23,2,32,1,BTC,31,21,2021,11,4
2021-11-05 07:04:17,4,5,0,5,0,BTC,5,5,2021,11,4
2021-11-05 09:50:12,3,2,1,3,1,BTC,2,1,2021,11,4
2021-11-05 23:00:33,4,2,8,5,3,BTC,2,-6,2021,11,4
2021-11-06 09:17:04,4,10,2,10,2,BTC,8,8,2021,11,4
2021-11-06 10:45:47,9,14,0,19,0,BTC,19,14,2021,11,4
2021-11-06 11:39:59,5,4,13,2,6,BTC,-4,-9,2021,11,4
2021-11-07 07:04:15,8,9,2,14,0,BTC,14,7,2021,11,4
2021-11-07 09:19:58,11,22,0,22,0,BTC,22,22,2021,11,4
2021-11-08 09:51:48,3,4,0,6,0,BTC,6,4,2021,11,4
2021-11-08 13:00:02,3,14,1,6,3,BTC,3,13,2021,11,4
2021-11-09 03:20:00,8,11,1,12,3,BTC,9,10,2021,11,4
2021-11-09 09:28:33,4,6,0,7,0,BTC,7,6,2021,11,4
2021-11-09 13:00:52,4,5,1,6,0,BTC,6,4,2021,11,4
2021-11-09 16:00:53,3,5,6,6,3,BTC,3,-1,2021,11,4
2021-11-09 17:23:45,4,1,6,2,8,BTC,-6,-5,2021,11,4
2021-11-09 17:32:20,3,5,0,9,0,BTC,9,5,2021,11,4
2021-11-09 18:58:40,12,12,3,21,3,BTC,18,9,2021,11,4
2021-11-09 23:00:19,4,11,2,9,3,BTC,6,9,2021,11,4
2021-11-10 02:10:00,9,29,11,29,19,BTC,10,18,2021,11,4
2021-11-10 20:04:52,4,7,1,11,10,BTC,1,6,2021,11,4
2021-11-11 07:34:00,22,37,2,44,2,BTC,42,35,2021,11,4
2021-11-11 09:39:17,3,0,4,0,6,BTC,-6,-4,2021,11,4
2021-11-11 10:15:48,3,2,0,7,0,BTC,7,2,2021,11,4
2021-11-11 11:26:21,7,12,1,12,1,BTC,11,11,2021,11,4
2021-11-11 11:40:35,11,7,50,19,35,BTC,-16,-43,2021,11,4
2021-11-11 13:56:46,3,3,0,3,3,BTC,0,3,2021,11,4
2021-11-11 14:10:00,9,18,7,18,6,BTC,12,11,2021,11,4
2021-11-11 20:00:00,3,3,2,2,3,BTC,-1,1,2021,11,4
2021-11-12 03:20:00,9,16,23,20,27,BTC,-7,-7,2021,11,4
2021-11-12 09:53:21,3,2,2,5,5,BTC,0,0,2021,11,4
2021-11-12 16:22:36,3,4,0,5,0,BTC,5,4,2021,11,4
2021-11-12 16:44:30,8,5,2,3,18,BTC,-15,3,2021,11,4
2021-11-12 16:48:12,33,15,17,23,54,BTC,-31,-2,2021,11,4
2021-11-12 16:58:22,3,4,1,2,5,BTC,-3,3,2021,11,4
2021-11-12 17:00:07,19,42,4,54,4,BTC,50,38,2021,11,4
2021-11-12 17:15:55,3,1,1,0,5,BTC,-5,0,2021,11,4
2021-11-12 17:19:36,7,3,4,14,13,BTC,1,-1,2021,11,4
2021-11-12 17:26:17,11,7,8,2,13,BTC,-11,-1,2021,11,4
2021-11-12 18:56:22,11,28,18,27,12,BTC,15,10,2021,11,4
2021-11-12 23:01:47,3,7,0,5,1,BTC,4,7,2021,11,4
2021-11-13 23:05:46,4,10,0,13,0,BTC,13,10,2021,11,4
2021-11-14 14:09:03,3,3,2,6,0,BTC,6,1,2021,11,4
2021-11-14 16:07:21,11,28,1,31,1,BTC,30,27,2021,11,4
2021-11-14 20:01:53,3,10,0,8,0,BTC,8,10,2021,11,4
2021-11-14 23:05:58,3,10,2,6,2,BTC,4,8,2021,11,4
2021-11-15 02:08:00,3,2,1,0,5,BTC,-5,1,2021,11,4
2021-11-15 09:44:30,9,15,0,19,0,BTC,19,15,2021,11,4
2021-11-15 10:15:41,14,28,0,42,0,BTC,42,28,2021,11,4
2021-11-15 13:46:12,10,14,3,16,0,BTC,16,11,2021,11,4
2021-11-15 20:30:41,3,9,0,11,0,BTC,11,9,2021,11,4
2021-11-15 23:05:53,4,5,0,6,0,BTC,6,5,2021,11,4
2021-11-16 12:16:00,13,3,56,16,35,BTC,-19,-53,2021,11,4
2021-11-16 19:32:33,3,5,2,4,1,BTC,3,3,2021,11,4
2021-11-17 13:31:36,4,12,4,10,1,BTC,9,8,2021,11,4
2021-11-17 15:08:55,4,4,0,7,0,BTC,7,4,2021,11,4
2021-11-17 20:30:27,11,21,1,22,3,BTC,19,20,2021,11,4
2021-11-17 21:40:00,3,3,1,0,3,BTC,-3,2,2021,11,4
2021-11-18 14:52:00,7,13,2,14,3,BTC,11,11,2021,11,4
2021-11-18 20:50:00,4,6,1,9,2,BTC,7,5,2021,11,4
2021-11-19 16:11:14,9,21,7,16,3,BTC,13,14,2021,11,4
2021-11-19 19:05:24,3,5,0,5,0,BTC,5,5,2021,11,4
2021-11-19 21:15:00,3,0,5,0,6,BTC,-6,-5,2021,11,4
2021-11-20 02:30:00,17,18,1,26,1,BTC,25,17,2021,11,4
2021-11-20 09:54:17,3,4,0,3,0,BTC,3,4,2021,11,4
2021-11-20 19:45:20,3,2,4,1,5,BTC,-4,-2,2021,11,4
2021-11-21 08:04:02,8,12,1,14,0,BTC,14,11,2021,11,4
2021-11-21 09:00:06,12,18,0,27,1,BTC,26,18,2021,11,4
2021-11-21 20:20:04,24,27,17,29,25,BTC,4,10,2021,11,4
2021-11-21 21:25:42,14,38,1,36,3,BTC,33,37,2021,11,4
2021-11-21 23:24:04,3,6,2,5,1,BTC,4,4,2021,11,4
2021-11-22 10:18:28,8,8,0,9,1,BTC,8,8,2021,11,4
2021-11-22 10:55:57,5,5,7,5,6,BTC,-1,-2,2021,11,4
2021-11-22 14:36:19,4,4,0,4,0,BTC,4,4,2021,11,4
2021-11-22 14:53:51,6,10,2,9,2,BTC,7,8,2021,11,4
2021-11-22 22:44:06,3,4,0,4,0,BTC,4,4,2021,11,4
2021-11-24 05:08:57,4,3,0,3,0,BTC,3,3,2021,11,4
2021-11-24 19:05:54,3,6,1,5,0,BTC,5,5,2021,11,4
2021-11-25 14:30:00,3,4,0,5,0,BTC,5,4,2021,11,4
2021-11-25 20:29:08,15,10,8,1,14,BTC,-13,2,2021,11,4
2021-11-25 21:30:03,4,14,1,13,3,BTC,10,13,2021,11,4
2021-11-26 09:45:06,4,2,2,4,4,BTC,0,0,2021,11,4
2021-11-26 09:47:08,20,15,9,9,35,BTC,-26,6,2021,11,4
2021-11-26 13:53:25,3,5,4,5,2,BTC,3,1,2021,11,4
2021-11-26 19:49:54,3,4,0,4,0,BTC,4,4,2021,11,4
2021-11-26 20:21:58,8,2,3,0,8,BTC,-8,-1,2021,11,4
2021-11-26 23:00:15,11,34,1,35,1,BTC,34,33,2021,11,4
2021-11-27 10:45:03,4,7,1,4,1,BTC,3,6,2021,11,4
2021-11-29 08:04:47,3,4,0,8,1,BTC,7,4,2021,11,4
2021-11-29 11:30:18,4,6,3,8,5,BTC,3,3,2021,11,4
2021-11-30 09:42:22,6,12,3,12,7,BTC,5,9,2021,11,4
2021-11-30 10:30:10,3,7,1,8,3,BTC,5,6,2021,11,4
2021-11-30 11:03:49,3,8,0,7,1,BTC,6,8,2021,11,4
2021-11-30 12:54:26,5,7,1,7,1,BTC,6,6,2021,11,4
2021-11-30 13:12:25,25,45,4,59,5,BTC,54,41,2021,11,4
2021-11-30 16:26:20,3,18,2,20,2,BTC,18,16,2021,11,4
2021-11-30 18:25:16,4,12,0,10,1,BTC,9,12,2021,11,4
2021-11-30 19:00:05,14,24,2,30,3,BTC,27,22,2021,11,4
2021-11-30 20:30:20,4,7,0,6,1,BTC,5,7,2021,11,4
2021-11-30 20:30:31,4,6,1,8,1,BTC,7,5,2021,11,4
2021-12-01 11:14:08,8,10,2,15,1,BTC,14,8,2021,12,4
2021-12-01 15:13:01,8,19,2,20,3,BTC,17,17,2021,12,4
2021-12-02 07:11:53,16,6,6,3,16,BTC,-13,0,2021,12,4
2021-12-02 08:04:39,10,20,1,26,1,BTC,25,19,2021,12,4
2021-12-02 09:52:09,17,19,5,20,30,BTC,-10,14,2021,12,4
2021-12-02 10:41:58,6,0,2,0,4,BTC,-4,-2,2021,12,4
2021-12-02 11:11:41,4,1,1,0,4,BTC,-4,0,2021,12,4
2021-12-02 14:05:44,4,1,2,2,8,BTC,-6,-1,2021,12,4
2021-12-02 17:00:44,7,21,6,30,9,BTC,21,15,2021,12,4
2021-12-02 19:05:28,4,6,1,6,2,BTC,4,5,2021,12,4
2021-12-03 00:00:16,4,5,0,3,0,BTC,3,5,2021,12,4
2021-12-03 09:50:09,3,10,0,10,1,BTC,9,10,2021,12,4
2021-12-03 11:00:00,4,3,1,0,10,BTC,-10,2,2021,12,4
2021-12-03 15:03:23,4,2,0,4,0,BTC,4,2,2021,12,4
2021-12-03 15:52:55,4,19,1,19,1,BTC,18,18,2021,12,4
2021-12-03 19:05:51,16,32,1,42,2,BTC,40,31,2021,12,4
2021-12-03 21:45:04,4,3,13,3,20,BTC,-17,-10,2021,12,4
2021-12-03 22:42:26,17,14,5,18,17,BTC,1,9,2021,12,4
2021-12-04 06:56:03,34,76,0,68,1,BTC,67,76,2021,12,4
2021-12-04 08:04:19,8,10,3,25,7,BTC,18,7,2021,12,4
2021-12-04 09:34:46,6,8,3,13,10,BTC,3,5,2021,12,4
2021-12-04 12:29:56,11,15,2,11,15,BTC,-4,13,2021,12,4
2021-12-04 12:30:05,12,15,3,23,7,BTC,16,12,2021,12,4
2021-12-04 12:57:58,13,21,0,17,0,BTC,17,21,2021,12,4
2021-12-04 15:36:28,11,17,0,29,2,BTC,27,17,2021,12,4
2021-12-04 16:28:59,3,7,0,9,1,BTC,8,7,2021,12,4
2021-12-04 17:55:11,6,6,2,3,3,BTC,0,4,2021,12,4
2021-12-04 18:00:04,20,6,36,18,24,BTC,-6,-30,2021,12,4
2021-12-04 21:00:08,3,6,0,6,1,BTC,5,6,2021,12,4
2021-12-04 23:05:04,3,5,0,10,4,BTC,6,5,2021,12,4
2021-12-05 04:36:22,3,0,5,2,7,BTC,-5,-5,2021,12,4
2021-12-05 08:04:39,6,1,4,1,9,BTC,-8,-3,2021,12,4
2021-12-05 08:19:20,8,11,0,27,4,BTC,23,11,2021,12,4
2021-12-05 10:15:48,9,10,1,19,0,BTC,19,9,2021,12,4
2021-12-05 10:38:55,10,20,0,35,0,BTC,35,20,2021,12,4
2021-12-05 11:01:27,13,27,3,42,5,BTC,37,24,2021,12,4
2021-12-05 11:50:37,7,6,10,3,9,BTC,-6,-4,2021,12,4
2021-12-05 12:16:14,10,27,0,31,4,BTC,27,27,2021,12,4
2021-12-05 12:39:00,15,11,11,13,24,BTC,-11,0,2021,12,4
2021-12-05 15:00:58,3,1,4,2,7,BTC,-5,-3,2021,12,4
2021-12-05 15:30:34,4,4,1,5,2,BTC,3,3,2021,12,4
2021-12-05 16:15:02,4,1,1,2,7,BTC,-5,0,2021,12,4
2021-12-05 17:50:00,6,7,3,4,16,BTC,-12,4,2021,12,4
2021-12-05 22:37:52,3,9,0,7,0,BTC,7,9,2021,12,4
2021-12-06 01:56:43,10,24,1,31,1,BTC,30,23,2021,12,4
2021-12-06 09:16:39,6,10,1,13,3,BTC,10,9,2021,12,4
2021-12-06 10:30:32,3,7,0,8,0,BTC,8,7,2021,12,4
2021-12-06 12:00:51,13,8,5,17,15,BTC,2,3,2021,12,4
2021-12-06 13:30:49,6,5,8,11,9,BTC,2,-3,2021,12,4
2021-12-06 14:46:22,4,20,1,25,1,BTC,24,19,2021,12,4
2021-12-06 19:15:42,3,7,0,7,0,BTC,7,7,2021,12,4
2021-12-07 10:51:55,6,11,3,13,5,BTC,8,8,2021,12,4
2021-12-07 11:34:05,6,10,19,10,14,BTC,-4,-9,2021,12,4
2021-12-07 12:45:04,18,17,0,18,1,BTC,17,17,2021,12,4
2021-12-07 15:33:25,4,5,0,4,0,BTC,4,5,2021,12,4
2021-12-07 16:00:00,15,38,3,50,4,BTC,46,35,2021,12,4
2021-12-07 17:17:13,6,13,0,14,0,BTC,14,13,2021,12,4
2021-12-07 20:16:18,11,5,9,0,27,BTC,-27,-4,2021,12,4
2021-12-08 05:35:41,6,3,2,3,9,BTC,-6,1,2021,12,4
2021-12-08 08:04:11,7,19,2,26,0,BTC,26,17,2021,12,4
2021-12-08 12:48:43,7,6,10,11,9,BTC,2,-4,2021,12,4
2021-12-09 03:08:29,3,10,0,14,0,BTC,14,10,2021,12,4
2021-12-09 10:07:46,7,3,0,2,13,BTC,-11,3,2021,12,4
2021-12-09 15:08:38,4,5,1,5,3,BTC,2,4,2021,12,4
2021-12-09 19:00:12,9,5,15,9,27,BTC,-18,-10,2021,12,4
2021-12-09 23:05:50,4,7,0,9,0,BTC,9,7,2021,12,4
2021-12-10 09:46:22,8,3,3,6,11,BTC,-5,0,2021,12,4
2021-12-10 10:01:44,14,14,10,14,24,BTC,-10,4,2021,12,4
2021-12-10 14:16:16,3,1,2,0,5,BTC,-5,-1,2021,12,4
2021-12-10 14:23:40,6,15,2,25,3,BTC,22,13,2021,12,4
2021-12-10 14:48:40,8,7,2,13,18,BTC,-5,5,2021,12,4
2021-12-10 15:47:14,10,4,3,1,8,BTC,-7,1,2021,12,4
2021-12-10 16:17:16,4,1,2,5,16,BTC,-11,-1,2021,12,4
2021-12-10 17:15:00,5,2,1,3,6,BTC,-3,1,2021,12,4
2021-12-11 11:45:46,4,15,2,21,3,BTC,18,13,2021,12,4
2021-12-12 05:00:00,5,5,1,4,8,BTC,-4,4,2021,12,4
2021-12-12 09:41:58,5,12,0,17,0,BTC,17,12,2021,12,4
2021-12-12 11:30:29,4,6,11,5,11,BTC,-6,-5,2021,12,4
2021-12-12 20:04:50,3,5,1,1,5,BTC,-4,4,2021,12,4
2021-12-12 20:28:46,4,6,0,3,4,BTC,-1,6,2021,12,4
2021-12-13 00:30:42,5,10,1,9,0,BTC,9,9,2021,12,4
2021-12-13 12:23:16,3,7,0,8,1,BTC,7,7,2021,12,4
2021-12-13 13:45:54,4,7,0,12,0,BTC,12,7,2021,12,4
2021-12-13 14:39:47,14,23,50,27,49,BTC,-22,-27,2021,12,4
2021-12-13 17:15:41,3,4,0,4,1,BTC,3,4,2021,12,4
2021-12-13 23:00:34,4,6,1,8,1,BTC,7,5,2021,12,4
2021-12-14 04:10:10,8,14,3,21,5,BTC,16,11,2021,12,4
2021-12-14 09:09:14,6,8,5,11,3,BTC,8,3,2021,12,4
2021-12-14 12:06:31,5,6,6,16,7,BTC,9,0,2021,12,4
2021-12-14 12:21:45,31,47,4,68,6,BTC,62,43,2021,12,4
2021-12-15 08:54:51,5,6,1,6,1,BTC,5,5,2021,12,4
2021-12-15 12:45:09,11,25,0,31,0,BTC,31,25,2021,12,4
2021-12-16 09:46:00,3,5,0,6,0,BTC,6,5,2021,12,4
2021-12-16 10:45:51,4,9,10,17,5,BTC,12,-1,2021,12,4
2021-12-16 13:14:07,3,13,7,12,11,BTC,1,6,2021,12,4
2021-12-16 15:12:00,4,4,1,5,1,BTC,4,3,2021,12,4
2021-12-16 16:04:17,21,11,13,16,31,BTC,-15,-2,2021,12,4
2021-12-17 03:08:26,4,4,0,4,2,BTC,2,4,2021,12,4
2021-12-17 12:00:00,5,5,0,8,0,BTC,8,5,2021,12,4
2021-12-17 12:02:18,3,6,1,7,1,BTC,6,5,2021,12,4
2021-12-17 13:35:53,8,17,1,28,5,BTC,23,16,2021,12,4
2021-12-17 13:46:47,3,0,3,3,6,BTC,-3,-3,2021,12,4
2021-12-17 16:39:44,14,19,0,34,1,BTC,33,19,2021,12,4
2021-12-18 00:15:12,9,13,5,20,12,BTC,8,8,2021,12,4
2021-12-18 12:30:30,27,9,18,19,40,BTC,-21,-9,2021,12,4
2021-12-18 21:19:17,14,30,5,43,3,BTC,40,25,2021,12,4
2021-12-19 15:38:45,10,21,8,27,2,BTC,25,13,2021,12,4
2021-12-20 03:28:53,9,14,5,25,2,BTC,23,9,2021,12,4
2021-12-20 14:28:06,4,9,5,12,11,BTC,1,4,2021,12,4
2021-12-20 23:30:00,7,16,1,20,3,BTC,17,15,2021,12,4
2021-12-21 03:08:39,4,11,1,9,2,BTC,7,10,2021,12,4
2021-12-21 09:28:13,4,5,0,7,1,BTC,6,5,2021,12,4
2021-12-21 10:05:46,4,6,0,8,0,BTC,8,6,2021,12,4
2021-12-21 11:44:11,4,6,1,8,1,BTC,7,5,2021,12,4
2021-12-21 13:30:37,4,8,6,11,17,BTC,-6,2,2021,12,4
2021-12-21 13:34:09,5,4,4,6,12,BTC,-6,0,2021,12,4
2021-12-21 14:25:01,9,14,1,18,0,BTC,18,13,2021,12,4
2021-12-21 15:27:06,7,14,0,20,0,BTC,20,14,2021,12,4
2021-12-21 20:44:00,3,4,1,4,1,BTC,3,3,2021,12,4
2021-12-21 21:00:37,15,30,7,38,7,BTC,31,23,2021,12,4
2021-12-22 04:08:32,6,13,2,16,4,BTC,12,11,2021,12,4
2021-12-22 09:00:00,3,3,1,3,0,BTC,3,2,2021,12,4
2021-12-22 10:45:59,5,0,4,2,3,BTC,-1,-4,2021,12,4
2021-12-22 12:01:38,3,0,3,2,5,BTC,-3,-3,2021,12,4
2021-12-23 10:15:29,3,5,0,5,0,BTC,5,5,2021,12,4
2021-12-23 12:45:51,3,8,1,11,1,BTC,10,7,2021,12,4
2021-12-23 15:25:00,5,7,3,8,2,BTC,6,4,2021,12,4
2021-12-23 17:38:07,13,33,0,47,3,BTC,44,33,2021,12,4
2021-12-23 18:00:42,10,24,39,30,23,BTC,7,-15,2021,12,4
2021-12-24 03:08:46,4,8,0,10,2,BTC,8,8,2021,12,4
2021-12-24 13:13:39,3,4,2,4,3,BTC,1,2,2021,12,4
2021-12-24 23:45:46,3,2,6,2,6,BTC,-4,-4,2021,12,4
2021-12-25 03:15:27,4,8,0,6,0,BTC,6,8,2021,12,4
2021-12-25 08:04:12,4,9,4,11,3,BTC,8,5,2021,12,4
