exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho,underlying,server_timestamp,date,DTE_float,DTE
deribit,BTC-22JAN21-35000-P,1609977598862000.0,2021-01-06 23:59:58.899805,put,35000.0,2021-01-22 08:00:00,70.2,0.064,0.056,24.0,103.99,0.062,24.0,111.9,0.06670135,118.07,SYN.BTC-22JAN21,37211.27,-0.35415,4e-05,28.3699,-109.22983,-6.5787,BTC,2021-01-06 23:59:58.862,2021-01-06,15.33334650462963,16.0
deribit,BTC-22JAN21-36000-C,1609977598626000.0,2021-01-06 23:59:58.644970,call,36000.0,2021-01-22 08:00:00,337.9,0.1,0.1075,20.3,112.77,0.114,20.3,120.99,0.11190058,118.08,SYN.BTC-22JAN21,37195.58,0.60103,4e-05,29.4335,-113.3275,7.64607,BTC,2021-01-06 23:59:58.626,2021-01-06,15.333349236111111,16.0
deribit,BTC-22JAN21-36000-P,1609977599346000.0,2021-01-06 23:59:59.358085,put,36000.0,2021-01-22 08:00:00,213.0,0.0685,0.0695,20.6,105.37,0.075,45.5,112.32,0.07955585,118.08,SYN.BTC-22JAN21,37195.58,-0.39897,4e-05,29.4335,-113.3275,-7.47721,BTC,2021-01-06 23:59:59.346,2021-01-06,15.33334090277778,16.0
deribit,BTC-22JAN21-37000-C,1609977599145000.0,2021-01-06 23:59:59.158643,call,37000.0,2021-01-22 08:00:00,0.0,,0.098,18.0,116.96,0.1045,5.0,124.99,0.09890525,118.07,SYN.BTC-22JAN21,37211.27,0.55746,4e-05,30.11067,-115.9332,7.16821,BTC,2021-01-06 23:59:59.145,2021-01-06,15.333343229166667,16.0
deribit,BTC-22JAN21-37000-P,1609977598832000.0,2021-01-06 23:59:58.840777,put,37000.0,2021-01-22 08:00:00,32.0,0.08,0.083,24.0,105.45,0.09,24.0,114.09,0.09322779,118.07,SYN.BTC-22JAN21,37211.27,-0.44254,4e-05,30.11067,-115.9332,-8.37517,BTC,2021-01-06 23:59:58.832,2021-01-06,15.333346851851852,16.0
deribit,BTC-22JAN21-38000-C,1609977599850000.0,2021-01-06 23:59:59.857393,call,38000.0,2021-01-22 08:00:00,190.6,0.0825,0.0875,1.0,118.79,0.0935,1.0,126.13,0.08814072,119.57,SYN.BTC-22JAN21,37195.58,0.51405,4e-05,30.39511,-118.51021,6.6551,BTC,2021-01-06 23:59:59.850,2021-01-06,15.333335069444443,16.0
deribit,BTC-22JAN21-38000-P,1609977598154000.0,2021-01-06 23:59:58.166434,put,38000.0,2021-01-22 08:00:00,40.1,0.101,0.0995,1.0,107.32,0.1055,1.0,114.66,0.10947005,119.57,SYN.BTC-22JAN21,37211.27,-0.48526,4e-05,30.40605,-118.55179,-9.29765,BTC,2021-01-06 23:59:58.154,2021-01-06,15.333354699074073,16.0
deribit,BTC-22JAN21-39000-C,1609977597819000.0,2021-01-06 23:59:57.840112,call,39000.0,2021-01-22 08:00:00,0.0,,0.078,18.0,119.96,0.081,1.0,123.64,0.08039465,122.9,SYN.BTC-22JAN21,37214.04,0.47602,4e-05,30.37408,-121.72315,6.18488,BTC,2021-01-06 23:59:57.819,2021-01-06,15.33335857638889,16.0
deribit,BTC-22JAN21-40000-C,1609977599872000.0,2021-01-06 23:59:59.885852,call,40000.0,2021-01-22 08:00:00,295.5,0.067,0.071,18.0,123.42,0.075,24.1,128.37,0.07260714,125.41,SYN.BTC-22JAN21,37195.58,0.43869,4e-05,30.05416,-122.90275,5.7203,BTC,2021-01-06 23:59:59.872,2021-01-06,15.333334814814815,16.0
deribit,BTC-22JAN21-40000-P,1609952561612000.0,2021-01-06 17:02:41.617952,put,40000.0,2021-01-22 08:00:00,0.0,,0.14,5.0,38.66,0.23,5.0,172.29,0.18930187,120.94,SYN.BTC-22JAN21,35146.4,-0.65243,4e-05,26.86433,-103.98038,-12.66264,BTC,2021-01-06 17:02:41.612,2021-01-06,15.623129490740741,16.0
deribit,BTC-22JAN21-42000-C,1609977599893000.0,2021-01-06 23:59:59.913883,call,42000.0,2021-01-22 08:00:00,38.8,0.06,0.058,24.0,127.82,0.0615,25.4,132.33,0.05967274,129.98,SYN.BTC-22JAN21,37195.58,0.37343,4e-05,28.87018,-122.36702,4.90263,BTC,2021-01-06 23:59:59.893,2021-01-06,15.33333457175926,16.0
deribit,BTC-22JAN21-42000-P,1609952561614000.0,2021-01-06 17:02:41.623597,put,42000.0,2021-01-22 08:00:00,0.0,,0.1855,5.0,,0.2785,5.0,181.2,0.23633314,125.52,SYN.BTC-22JAN21,35146.4,-0.71096,4e-05,24.85129,-99.82815,-14.25067,BTC,2021-01-06 17:02:41.614,2021-01-06,15.623129467592593,16.0
deribit,BTC-22JAN21-44000-C,1609977599855000.0,2021-01-06 23:59:59.868926,call,44000.0,2021-01-22 08:00:00,113.2,0.0445,0.048,24.0,132.38,0.0515,26.5,137.16,0.04937901,134.27,SYN.BTC-22JAN21,37195.58,0.31816,3e-05,27.19688,-119.07738,4.19977,BTC,2021-01-06 23:59:59.855,2021-01-06,15.333335011574075,16.0
deribit,BTC-22JAN21-44000-P,1609952561607000.0,2021-01-06 17:02:41.616247,put,44000.0,2021-01-22 08:00:00,0.0,,0.233,4.0,,0.3295,4.0,190.92,0.28562528,129.89,SYN.BTC-22JAN21,35146.4,-0.75857,3e-05,22.67786,-94.26962,-15.70839,BTC,2021-01-06 17:02:41.607,2021-01-06,15.62312954861111,16.0
deribit,BTC-22JAN21-48000-C,1609977599915000.0,2021-01-06 23:59:59.927667,call,48000.0,2021-01-22 08:00:00,109.6,0.035,0.033,24.0,139.66,0.0365,28.1,145.24,0.03454777,142.14,SYN.BTC-22JAN21,37195.58,0.23281,3e-05,23.30632,-108.02848,3.09795,BTC,2021-01-06 23:59:59.915,2021-01-06,15.33333431712963,16.0
deribit,BTC-22JAN21-48000-P,1609952561600000.0,2021-01-06 17:02:41.613510,put,48000.0,2021-01-22 08:00:00,0.0,,0.361,4.0,,0.4345,4.0,209.03,0.38851625,137.39,SYN.BTC-22JAN21,35146.4,-0.83006,3e-05,18.39614,-80.88847,-18.33172,BTC,2021-01-06 17:02:41.600,2021-01-06,15.623129629629629,16.0
deribit,BTC-22JAN21-52000-C,1609977599861000.0,2021-01-06 23:59:59.875006,call,52000.0,2021-01-22 08:00:00,159.0,0.022,0.024,24.0,147.6,0.027,29.3,153.27,0.0246231,148.79,SYN.BTC-22JAN21,37195.58,0.17203,2e-05,19.4391,-94.31757,2.30337,BTC,2021-01-06 23:59:59.861,2021-01-06,15.33333494212963,16.0
deribit,BTC-22JAN21-52000-P,1609952562358000.0,2021-01-06 17:02:42.366005,put,52000.0,2021-01-22 08:00:00,0.0,,0.4715,1.0,,0.5445,3.0,229.62,0.49481197,143.71,SYN.BTC-22JAN21,35158.0,-0.87855,2e-05,14.67376,-67.48784,-20.66707,BTC,2021-01-06 17:02:42.358,2021-01-06,15.623120856481481,16.0
deribit,BTC-24SEP21-100000-C,1609977594556000.0,2021-01-06 23:59:54.559356,call,100000.0,2021-09-24 08:00:00,511.5,0.12,0.118,0.5,108.24,0.12,14.2,108.92,0.11851424,108.41,BTC-24SEP21,41279.84,0.30553,1e-05,122.2097,-25.44679,55.06269,BTC,2021-01-06 23:59:54.556,2021-01-06,260.33339634259255,261.0
deribit,BTC-24SEP21-12000-C,1609977596142000.0,2021-01-06 23:59:56.158340,call,12000.0,2021-09-24 08:00:00,11.1,0.525,0.707,7.0,,0.7305,7.0,111.84,0.72067016,95.68,BTC-24SEP21,41296.27,0.97341,0.0,21.46429,-3.94452,74.44343,BTC,2021-01-06 23:59:56.142,2021-01-06,260.3333779861111,261.0
deribit,BTC-24SEP21-12000-P,1609977595058000.0,2021-01-06 23:59:55.064001,put,12000.0,2021-09-24 08:00:00,312.2,0.014,0.0095,9.3,92.17,0.0125,16.9,98.02,0.01125355,95.68,BTC-24SEP21,41290.01,-0.0266,0.0,21.46785,-3.94509,-11.14828,BTC,2021-01-06 23:59:55.058,2021-01-06,260.3333905324074,261.0
deribit,BTC-24SEP21-120000-C,1609977596143000.0,2021-01-06 23:59:56.160385,call,120000.0,2021-09-24 08:00:00,93.8,0.0935,0.085,22.0,107.38,0.095,13.6,111.16,0.09078074,109.58,BTC-24SEP21,41296.27,0.24512,1e-05,109.66737,-23.08083,45.46035,BTC,2021-01-06 23:59:56.143,2021-01-06,260.33337797453703,261.0
deribit,BTC-24SEP21-140000-C,1609977595061000.0,2021-01-06 23:59:55.067069,call,140000.0,2021-09-24 08:00:00,22.5,0.076,0.072,10.0,110.82,0.076,12.8,112.48,0.07474835,111.97,BTC-24SEP21,41279.84,0.20647,1e-05,99.47343,-21.39117,38.78142,BTC,2021-01-06 23:59:55.061,2021-01-06,260.3333904976852,261.0
deribit,BTC-24SEP21-16000-C,1609977597151000.0,2021-01-06 23:59:57.173393,call,16000.0,2021-09-24 08:00:00,66.3,0.59,0.6185,7.0,65.65,0.6465,0.1,101.42,0.64076929,95.68,BTC-24SEP21,41291.74,0.94264,0.0,40.10094,-7.36918,88.91284,BTC,2021-01-06 23:59:57.151,2021-01-06,260.3333663078704,261.0
deribit,BTC-24SEP21-16000-P,1609977598022000.0,2021-01-06 23:59:58.027875,put,16000.0,2021-09-24 08:00:00,677.1,0.0325,0.0265,7.4,93.89,0.031,15.6,98.49,0.02822386,95.68,BTC-24SEP21,41291.74,-0.05736,0.0,40.10094,-7.36918,-25.20588,BTC,2021-01-06 23:59:58.022,2021-01-06,260.33335622685183,261.0
deribit,BTC-24SEP21-160000-C,1609977596140000.0,2021-01-06 23:59:56.147149,call,160000.0,2021-09-24 08:00:00,63.1,0.0645,0.059,10.0,112.12,0.064,13.1,114.42,0.06212479,113.57,BTC-24SEP21,41296.27,0.17554,1e-05,90.07959,-19.64907,33.40161,BTC,2021-01-06 23:59:56.140,2021-01-06,260.33337800925926,261.0
deribit,BTC-24SEP21-18000-C,1609977599166000.0,2021-01-06 23:59:59.260399,call,18000.0,2021-09-24 08:00:00,124.1,0.462,0.578,6.0,70.4,0.616,6.0,105.22,0.60349121,95.17,BTC-24SEP21,41276.87,0.92427,0.0,49.70941,-9.08651,94.47282,BTC,2021-01-06 23:59:59.166,2021-01-06,260.3333429861111,261.0
deribit,BTC-24SEP21-18000-P,1609977595067000.0,2021-01-06 23:59:55.072256,put,18000.0,2021-09-24 08:00:00,453.3,0.0425,0.037,9.3,93.14,0.043,15.8,98.11,0.03941785,95.17,BTC-24SEP21,41290.01,-0.07567,0.0,49.69528,-9.08358,-33.89182,BTC,2021-01-06 23:59:55.067,2021-01-06,260.3333904282407,261.0
deribit,BTC-24SEP21-20000-C,1609977599163000.0,2021-01-06 23:59:59.231872,call,20000.0,2021-09-24 08:00:00,912.8,0.564,0.5395,6.0,72.56,0.579,6.0,102.1,0.56850596,94.97,BTC-24SEP21,41276.08,0.90395,1e-05,59.3972,-10.83422,98.75264,BTC,2021-01-06 23:59:59.163,2021-01-06,260.33334302083335,261.0
deribit,BTC-24SEP21-20000-P,1609977598024000.0,2021-01-06 23:59:58.029515,put,20000.0,2021-09-24 08:00:00,375.0,0.0555,0.048,8.3,91.45,0.055,16.5,96.36,0.05299705,94.97,BTC-24SEP21,41291.74,-0.09597,1e-05,59.38353,-10.83185,-43.87279,BTC,2021-01-06 23:59:58.024,2021-01-06,260.3333562037037,261.0
deribit,BTC-24SEP21-24000-C,1609977599210000.0,2021-01-06 23:59:59.265010,call,24000.0,2021-09-24 08:00:00,186.5,0.4925,0.494,0.1,88.78,0.5205,6.0,102.81,0.50555289,94.97,BTC-24SEP21,41276.08,0.85928,1e-05,77.86046,-14.20197,104.13535,BTC,2021-01-06 23:59:59.210,2021-01-06,260.33334247685184,261.0
deribit,BTC-24SEP21-24000-P,1609977598026000.0,2021-01-06 23:59:58.030725,put,24000.0,2021-09-24 08:00:00,279.7,0.0875,0.0815,8.9,92.08,0.091,16.5,97.13,0.086919,94.97,BTC-24SEP21,41291.74,-0.14062,1e-05,77.8506,-14.20033,-67.01244,BTC,2021-01-06 23:59:58.026,2021-01-06,260.33335618055554,261.0
deribit,BTC-24SEP21-26000-C,1609977596143000.0,2021-01-06 23:59:56.158358,call,26000.0,2021-09-24 08:00:00,376.3,0.462,0.4395,6.0,76.46,0.488,6.0,100.12,0.47720942,94.97,BTC-24SEP21,41296.27,0.83593,1e-05,86.25603,-15.73342,105.66192,BTC,2021-01-06 23:59:56.143,2021-01-06,260.33337797453703,261.0
deribit,BTC-24SEP21-26000-P,1609977598028000.0,2021-01-06 23:59:58.030804,put,26000.0,2021-09-24 08:00:00,51.7,0.119,0.0995,9.0,91.45,0.11,16.4,96.49,0.1068266,94.97,BTC-24SEP21,41291.74,-0.1641,1e-05,86.25801,-15.73369,-79.79055,BTC,2021-01-06 23:59:58.028,2021-01-06,260.3333561574074,261.0
deribit,BTC-24SEP21-32000-C,1609977597147000.0,2021-01-06 23:59:57.156639,call,32000.0,2021-09-24 08:00:00,356.5,0.4085,0.3725,6.0,83.61,0.415,6.0,99.93,0.40213414,94.97,BTC-24SEP21,41294.57,0.76392,1e-05,107.44313,-19.59791,106.56005,BTC,2021-01-06 23:59:57.147,2021-01-06,260.3333663541667,261.0
deribit,BTC-24SEP21-32000-P,1609977598029000.0,2021-01-06 23:59:58.040480,put,32000.0,2021-09-24 08:00:00,115.6,0.1655,0.1655,8.6,90.53,0.175,1.0,94.18,0.17706643,94.97,BTC-24SEP21,41291.74,-0.23611,1e-05,107.44236,-19.59778,-121.68515,BTC,2021-01-06 23:59:58.029,2021-01-06,260.33335614583336,261.0
deribit,BTC-24SEP21-40000-C,1609977594564000.0,2021-01-06 23:59:54.573261,call,40000.0,2021-09-24 08:00:00,465.8,0.329,0.314,8.1,92.17,0.3295,13.2,97.24,0.32251476,94.95,BTC-24SEP21,41290.01,0.67022,1e-05,126.25077,-23.02307,102.39792,BTC,2021-01-06 23:59:54.564,2021-01-06,260.33339625,261.0
deribit,BTC-24SEP21-40000-P,1609977597147000.0,2021-01-06 23:59:57.156673,put,40000.0,2021-09-24 08:00:00,128.8,0.333,0.276,8.6,90.0,0.31,8.6,101.13,0.29117476,94.95,BTC-24SEP21,41294.57,-0.32973,1e-05,126.25741,-23.02387,-182.88336,BTC,2021-01-06 23:59:57.147,2021-01-06,260.3333663541667,261.0
deribit,BTC-24SEP21-48000-C,1609977598034000.0,2021-01-06 23:59:58.040486,call,48000.0,2021-09-24 08:00:00,150.3,0.278,0.2615,12.3,95.04,0.2765,16.0,99.61,0.26998189,97.61,BTC-24SEP21,41291.74,0.59079,1e-05,135.50251,-25.40325,94.48704,BTC,2021-01-06 23:59:58.034,2021-01-06,260.33335608796295,261.0
deribit,BTC-24SEP21-48000-P,1609966435431000.0,2021-01-06 20:53:55.450849,put,48000.0,2021-09-24 08:00:00,4.4,0.54,0.446,3.7,95.16,0.4755,3.7,104.11,0.45843945,98.83,BTC-24SEP21,40265.01,-0.41801,1e-05,132.81931,-25.19952,-251.74643,BTC,2021-01-06 20:53:55.431,2021-01-06,260.4625528819444,261.0
deribit,BTC-24SEP21-56000-C,1609977598035000.0,2021-01-06 23:59:58.038444,call,56000.0,2021-09-24 08:00:00,308.1,0.225,0.225,0.1,98.37,0.237,15.7,101.94,0.23197456,100.44,BTC-24SEP21,41291.74,0.52589,1e-05,138.8276,-26.78125,86.56073,BTC,2021-01-06 23:59:58.035,2021-01-06,260.3333560763889,261.0
deribit,BTC-24SEP21-64000-C,1609977599896000.0,2021-01-06 23:59:59.917681,call,64000.0,2021-09-24 08:00:00,135.1,0.2015,0.1935,13.0,100.21,0.206,14.7,103.93,0.20067013,102.35,BTC-24SEP21,41276.87,0.47002,1e-05,138.67768,-27.2599,79.29664,BTC,2021-01-06 23:59:59.896,2021-01-06,260.33333453703705,261.0
deribit,BTC-24SEP21-64000-P,1609977599161000.0,2021-01-06 23:59:59.229476,put,64000.0,2021-09-24 08:00:00,0.0,,0.0005,1.0,,2.274,0.5,500.0,0.75073088,102.35,BTC-24SEP21,41276.08,-0.52999,1e-05,138.6748,-27.25933,-377.18084,BTC,2021-01-06 23:59:59.161,2021-01-06,260.3333430439815,261.0
deribit,BTC-24SEP21-72000-C,1609977598043000.0,2021-01-06 23:59:58.052389,call,72000.0,2021-09-24 08:00:00,241.5,0.168,0.1705,7.0,102.38,0.1805,14.3,105.4,0.17654199,104.2,BTC-24SEP21,41291.74,0.42396,1e-05,136.58568,-27.3355,72.87136,BTC,2021-01-06 23:59:58.043,2021-01-06,260.33335598379625,261.0
deribit,BTC-24SEP21-72000-P,1609977599092000.0,2021-01-06 23:59:59.095733,put,72000.0,2021-09-24 08:00:00,1.3,1.04,0.19,0.1,,2.792,0.1,500.0,0.92023033,104.2,BTC-24SEP21,41275.5,-0.57622,1e-05,136.5201,-27.32223,-440.71456,BTC,2021-01-06 23:59:59.092,2021-01-06,260.33334384259257,261.0
deribit,BTC-24SEP21-8000-C,1609977596140000.0,2021-01-06 23:59:56.149610,call,8000.0,2021-09-24 08:00:00,160.9,0.682,0.8015,8.0,,0.817,8.0,124.68,0.80894201,96.01,BTC-24SEP21,41296.27,0.99244,0.0,7.2698,-1.3405,54.05027,BTC,2021-01-06 23:59:56.140,2021-01-06,260.33337800925926,261.0
deribit,BTC-24SEP21-8000-P,1609977598044000.0,2021-01-06 23:59:58.058812,put,8000.0,2021-09-24 08:00:00,508.6,0.002,0.0015,22.4,88.19,0.0035,20.7,100.37,0.00266176,96.01,BTC-24SEP21,41291.74,-0.00756,0.0,7.27151,-1.34082,-3.00998,BTC,2021-01-06 23:59:58.044,2021-01-06,260.33335597222225,261.0
deribit,BTC-24SEP21-80000-C,1609977590607000.0,2021-01-06 23:59:50.630038,call,80000.0,2021-09-24 08:00:00,421.7,0.15,0.1495,20.4,103.61,0.1595,14.5,106.71,0.15539056,105.44,BTC-24SEP21,41262.57,0.38276,1e-05,132.97506,-26.92917,66.91474,BTC,2021-01-06 23:59:50.607,2021-01-06,260.3334420486111,261.0
deribit,BTC-24SEP21-88000-C,1609977595374000.0,2021-01-06 23:59:55.385894,call,88000.0,2021-09-24 08:00:00,143.6,0.1445,0.1325,21.5,104.69,0.141,14.3,107.42,0.13768225,106.36,BTC-24SEP21,41297.08,0.34713,1e-05,128.79418,-26.31046,61.69206,BTC,2021-01-06 23:59:55.374,2021-01-06,260.333386875,261.0
deribit,BTC-25JUN21-10000-C,1609977598159000.0,2021-01-06 23:59:58.186111,call,10000.0,2021-06-25 08:00:00,103.1,0.6015,0.7445,7.0,,0.759,7.0,130.1,0.75210514,105.65,BTC-25JUN21,39740.14,0.98862,0.0,8.0767,-2.51948,43.62534,BTC,2021-01-06 23:59:58.159,2021-01-06,169.3333546412037,170.0
deribit,BTC-25JUN21-10000-P,1609977598046000.0,2021-01-06 23:59:58.052400,put,10000.0,2021-06-25 08:00:00,773.8,0.0045,0.0025,23.8,99.5,0.0045,29.0,109.7,0.0036183,105.65,BTC-25JUN21,39755.91,-0.01137,0.0,8.06977,-2.51732,-2.76433,BTC,2021-01-06 23:59:58.046,2021-01-06,169.33335594907408,170.0
deribit,BTC-25JUN21-12000-C,1609977599162000.0,2021-01-06 23:59:59.225181,call,12000.0,2021-06-25 08:00:00,408.9,0.696,0.694,7.0,,0.713,7.0,123.19,0.70566293,105.64,BTC-25JUN21,39740.58,0.97851,0.0,13.92748,-4.34458,50.32369,BTC,2021-01-06 23:59:59.162,2021-01-06,169.3333430324074,170.0
deribit,BTC-25JUN21-12000-P,1609977598050000.0,2021-01-06 23:59:58.065124,put,12000.0,2021-06-25 08:00:00,730.7,0.009,0.0065,12.0,102.67,0.0085,15.6,108.4,0.00750245,105.65,BTC-25JUN21,39759.35,-0.02146,0.0,13.91574,-4.34094,-5.34141,BTC,2021-01-06 23:59:58.050,2021-01-06,169.33335590277778,170.0
deribit,BTC-25JUN21-120000-C,1609977598052000.0,2021-01-06 23:59:58.065127,call,120000.0,2021-06-25 08:00:00,58.0,0.058,0.053,10.0,119.07,0.0565,13.8,121.08,0.05493005,120.19,BTC-25JUN21,39759.35,0.17358,1e-05,69.44827,-24.64586,21.88593,BTC,2021-01-06 23:59:58.052,2021-01-06,169.33335587962964,170.0
deribit,BTC-25JUN21-14000-C,1609977598175000.0,2021-01-06 23:59:58.197183,call,14000.0,2021-06-25 08:00:00,840.9,0.657,0.6455,7.0,,0.6665,50.0,115.08,0.6608239,104.89,BTC-25JUN21,39740.14,0.96543,0.0,20.7017,-6.4115,56.18283,BTC,2021-01-06 23:59:58.175,2021-01-06,169.3333544560185,170.0
deribit,BTC-25JUN21-14000-P,1609977598054000.0,2021-01-06 23:59:58.067297,put,14000.0,2021-06-25 08:00:00,1153.4,0.017,0.0115,11.7,101.99,0.0145,18.7,107.75,0.01296402,104.89,BTC-25JUN21,39755.91,-0.03452,0.0,20.68902,-6.40757,-8.75911,BTC,2021-01-06 23:59:58.054,2021-01-06,169.3333558564815,170.0
deribit,BTC-25JUN21-16000-C,1609977596140000.0,2021-01-06 23:59:56.151683,call,16000.0,2021-06-25 08:00:00,1684.7,0.6125,0.6035,6.0,78.24,0.623,0.2,110.96,0.61745357,103.55,BTC-25JUN21,39761.22,0.94984,0.0,28.00408,-8.56279,61.30247,BTC,2021-01-06 23:59:56.140,2021-01-06,169.33337800925926,170.0
deribit,BTC-25JUN21-16000-P,1609977598058000.0,2021-01-06 23:59:58.068917,put,16000.0,2021-06-25 08:00:00,886.4,0.02,0.0185,10.0,101.52,0.022,16.2,106.46,0.01991414,103.55,BTC-25JUN21,39759.35,-0.05017,0.0,28.00619,-8.56351,-12.92737,BTC,2021-01-06 23:59:58.058,2021-01-06,169.3333558101852,170.0
deribit,BTC-25JUN21-18000-C,1609977595137000.0,2021-01-06 23:59:55.151578,call,18000.0,2021-06-25 08:00:00,282.3,0.5395,0.555,6.0,73.12,0.583,0.2,109.84,0.57640714,102.92,BTC-25JUN21,39754.77,0.93067,0.0,36.08758,-10.96684,65.32324,BTC,2021-01-06 23:59:55.137,2021-01-06,169.33338961805555,170.0
deribit,BTC-25JUN21-18000-P,1609977598062000.0,2021-01-06 23:59:58.072549,put,18000.0,2021-06-25 08:00:00,403.0,0.036,0.028,8.6,101.52,0.0325,17.8,106.42,0.02925756,102.92,BTC-25JUN21,39756.52,-0.06932,0.0,36.08773,-10.96739,-18.18374,BTC,2021-01-06 23:59:58.062,2021-01-06,169.33335576388887,170.0
deribit,BTC-25JUN21-20000-C,1609977599698000.0,2021-01-06 23:59:59.702583,call,20000.0,2021-06-25 08:00:00,1396.2,0.528,0.529,6.0,94.42,0.548,6.0,111.4,0.53739906,102.22,BTC-25JUN21,39740.58,0.90895,1e-05,44.33633,-13.38234,68.50185,BTC,2021-01-06 23:59:59.698,2021-01-06,169.3333368287037,170.0
deribit,BTC-25JUN21-20000-P,1609977596539000.0,2021-01-06 23:59:56.545524,put,20000.0,2021-06-25 08:00:00,254.1,0.046,0.038,8.7,99.87,0.0435,17.4,104.8,0.04059406,102.22,BTC-25JUN21,39761.22,-0.09093,1e-05,44.31498,-13.37581,-24.26077,BTC,2021-01-06 23:59:56.539,2021-01-06,169.3333733912037,170.0
deribit,BTC-25JUN21-22000-C,1609977599227000.0,2021-01-06 23:59:59.264105,call,22000.0,2021-06-25 08:00:00,170.5,0.4975,0.495,3.0,97.31,0.4985,0.2,100.01,0.50137878,102.19,BTC-25JUN21,39740.58,0.88446,1e-05,52.71651,-15.90754,70.6269,BTC,2021-01-06 23:59:59.227,2021-01-06,169.33334228009258,170.0
deribit,BTC-25JUN21-22000-P,1609977597251000.0,2021-01-06 23:59:57.256859,put,22000.0,2021-06-25 08:00:00,155.7,0.055,0.05,8.8,98.45,0.0565,17.0,103.4,0.05490102,102.2,BTC-25JUN21,39756.52,-0.11543,1e-05,52.70137,-15.90302,-31.41648,BTC,2021-01-06 23:59:57.251,2021-01-06,169.33336515046295,170.0
deribit,BTC-25JUN21-24000-C,1609977599875000.0,2021-01-06 23:59:59.885859,call,24000.0,2021-06-25 08:00:00,698.3,0.462,0.461,0.2,97.77,0.4885,0.2,115.5,0.46770527,102.19,BTC-25JUN21,39741.37,0.85827,1e-05,60.75209,-18.33219,72.00918,BTC,2021-01-06 23:59:59.875,2021-01-06,169.3333347800926,170.0
deribit,BTC-25JUN21-24000-P,1609977598063000.0,2021-01-06 23:59:58.072556,put,24000.0,2021-06-25 08:00:00,150.0,0.071,0.066,8.3,98.55,0.0735,16.7,103.48,0.07152901,102.19,BTC-25JUN21,39755.91,-0.14161,1e-05,60.7401,-18.3286,-39.31161,BTC,2021-01-06 23:59:58.063,2021-01-06,169.33335575231482,170.0
deribit,BTC-25JUN21-28000-C,1609977597808000.0,2021-01-06 23:59:57.837246,call,28000.0,2021-06-25 08:00:00,471.4,0.3845,0.398,0.2,97.36,0.4105,0.2,103.98,0.40711319,102.19,BTC-25JUN21,39756.52,0.8028,1e-05,75.16829,-22.68233,72.9815,BTC,2021-01-06 23:59:57.808,2021-01-06,169.3333587037037,170.0
deribit,BTC-25JUN21-28000-P,1609977598066000.0,2021-01-06 23:59:58.072593,put,28000.0,2021-06-25 08:00:00,146.3,0.1025,0.102,8.1,97.2,0.1115,16.7,102.24,0.11137822,102.19,BTC-25JUN21,39755.91,-0.1972,1e-05,75.16854,-22.68236,-56.9191,BTC,2021-01-06 23:59:58.066,2021-01-06,169.3333557175926,170.0
deribit,BTC-25JUN21-32000-C,1609977565933000.0,2021-01-06 23:59:25.951634,call,32000.0,2021-06-25 08:00:00,777.7,0.35,0.3455,0.2,98.14,0.355,0.2,102.48,0.35439218,102.2,BTC-25JUN21,39743.84,0.74517,1e-05,86.89466,-26.22169,72.05488,BTC,2021-01-06 23:59:25.933,2021-01-06,169.3337276273148,170.0
deribit,BTC-25JUN21-32000-P,1609977596683000.0,2021-01-06 23:59:56.690932,put,32000.0,2021-06-25 08:00:00,45.8,0.148,0.1485,8.0,97.23,0.1595,16.7,102.26,0.15936281,102.19,BTC-25JUN21,39760.21,-0.25464,1e-05,86.89643,-26.22139,-76.36553,BTC,2021-01-06 23:59:56.683,2021-01-06,169.33337172453705,170.0
deribit,BTC-25JUN21-36000-C,1609977571975000.0,2021-01-06 23:59:31.990708,call,36000.0,2021-06-25 08:00:00,352.2,0.303,0.302,0.2,99.29,0.3095,0.2,102.4,0.30900138,102.2,BTC-25JUN21,39747.21,0.68804,1e-05,95.77257,-28.90072,69.89137,BTC,2021-01-06 23:59:31.975,2021-01-06,169.33365769675927,170.0
deribit,BTC-25JUN21-36000-P,1609977598067000.0,2021-01-06 23:59:58.073075,put,36000.0,2021-06-25 08:00:00,41.6,0.216,0.2035,8.1,97.61,0.216,16.3,102.79,0.21456823,102.19,BTC-25JUN21,39759.35,-0.31181,1e-05,95.78153,-28.90245,-97.09263,BTC,2021-01-06 23:59:58.067,2021-01-06,169.33335570601852,170.0
deribit,BTC-25JUN21-40000-C,1609977596965000.0,2021-01-06 23:59:56.975946,call,40000.0,2021-06-25 08:00:00,1077.4,0.262,0.263,8.5,99.47,0.2765,16.1,104.73,0.26996519,102.18,BTC-25JUN21,39759.35,0.63281,1e-05,101.99355,-30.77292,66.93056,BTC,2021-01-06 23:59:56.965,2021-01-06,169.33336846064816,170.0
deribit,BTC-25JUN21-40000-P,1609977593123000.0,2021-01-06 23:59:53.140941,put,40000.0,2021-06-25 08:00:00,5.5,0.276,0.264,0.1,97.43,0.289,9.9,107.18,0.2761776,102.18,BTC-25JUN21,39746.41,-0.36736,1e-05,101.97641,-30.76804,-118.67293,BTC,2021-01-06 23:59:53.123,2021-01-06,169.33341292824073,170.0
